divisao2dig,cd_cnpj,cd_ramo_atividade,de_ramo_atividade,Ramo de Atividade,Divisões
49,08049818000100,4924800,"ORGANIZACAO DE EXCURSOES EM VEICULOS RODOVIARIOS PROPRIOS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,03391792000160,4921301,TRANSPORTE ESCOLAR,Transporte,TRANSPORTE TERRESTRE
49,14689959000190,4929902,SERVICO DE TRANSPORTE DE PASSAGEIROS  LOCACAO DE AUTOMOVEIS COM MOTORISTA,Transporte,TRANSPORTE TERRESTRE
49,08318562000190,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,11357342000180,4930201,SERVICOS COMBINADOS DE ESCRITORIO E APOIO ADMINISTRATIVO,Transporte,TRANSPORTE TERRESTRE
49,08312307000130,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,11440382000190,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,04948785000180,4930202,ATIVIDADES DE AGENCIAMENTO MARITIMO,Transporte,TRANSPORTE TERRESTRE
49,11440382000190,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,15625707000160,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,05391523000120,4924800,LOCACAO DE AUTOMOVEIS SEM CONDUTOR,Transporte,TRANSPORTE TERRESTRE
49,15680985000110,4929902,AGENCIAS DE VIAGENS,Transporte,TRANSPORTE TERRESTRE
49,05391523000120,4923002,COLETA DE RESIDUOS NAOPERIGOSOS,Transporte,TRANSPORTE TERRESTRE
49,14689959000190,4929901,LOCACAO DE AUTOMOVEIS SEM CONDUTOR,Transporte,TRANSPORTE TERRESTRE
49,05195625000170,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,14689959000190,4923002,"ALUGUEL DE PALCOS, COBERTURAS E OUTRAS ESTRUTURAS DE USO TEMPORARIO, EXCETO ANDAIMES",Transporte,TRANSPORTE TERRESTRE
49,12115001000160,4930204,"SERVICOS DE USINAGEM, TORNEARIA E SOLDA",Transporte,TRANSPORTE TERRESTRE
49,15703970000120,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,10530380000120,4924800,TRANSPORTE ESCOLAR,Transporte,TRANSPORTE TERRESTRE
49,09462500000110,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,05830988000210,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,14514720000180,4924800,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,14514720000180,4922102,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, INTERESTADUAL",Transporte,TRANSPORTE TERRESTRE
49,14514720000180,4929901,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,05540187000130,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,14514720000180,4921301,TRANSPORTE ESCOLAR,Transporte,TRANSPORTE TERRESTRE
49,05540187000130,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,14514720000180,4929902,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,06069146000170,4930203,TRANSPORTE RODOVIARIO DE PRODUTOS PERIGOSOS,Transporte,TRANSPORTE TERRESTRE
49,05326395000130,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,08095672000130,4929901,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,14108707000120,4930204,TRANSPORTE RODOVIARIO DE MUDANCAS,Transporte,TRANSPORTE TERRESTRE
49,12917351000140,4923001,SERVICO DE TAXI,Transporte,TRANSPORTE TERRESTRE
49,08199363000100,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,10388271000110,4929902,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,15841004000170,4930202,"ALUGUEL DE MAQUINAS E EQUIPAMENTOS PARA CONSTRUCAO SEM OPERADOR, EXCETO ANDAIMES",Transporte,TRANSPORTE TERRESTRE
49,10909201000160,4924800,"ORGANIZACAO DE EXCURSOES EM VEICULOS RODOVIARIOS PROPRIOS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,11381301000200,4921301,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, INTERESTADUAL",Transporte,TRANSPORTE TERRESTRE
49,13722849000110,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,14396492000190,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,10708008000160,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,15274005000180,4930203,TRANSPORTE RODOVIARIO DE PRODUTOS PERIGOSOS,Transporte,TRANSPORTE TERRESTRE
49,01478814000280,4921302,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, INTERMUNICIPAL EM REGIAO METROPOLITANA",Transporte,TRANSPORTE TERRESTRE
49,77687663000150,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,15274005000180,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,15703970000120,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,08503692000100,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,13041081000110,4923002,AGENCIAS DE VIAGENS,Transporte,TRANSPORTE TERRESTRE
49,00525788000150,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,15274005000180,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,67601211000150,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,13181163000160,4923001,SERVICO DE TAXI,Transporte,TRANSPORTE TERRESTRE
49,10833286000140,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,10909201000160,4929904,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,10909201000160,4929902,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,04665975000190,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,04587995000190,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,09462500000110,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,10909201000160,4929901,TRANSPORTE ESCOLAR,Transporte,TRANSPORTE TERRESTRE
49,12186286000120,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,04665975000190,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,05603958000190,4923002,OUTROS TRANSPORTES RODOVIARIOS DE PASSAGEIROS NAO ESPECIFICADOS ANTERIORMENTE,Transporte,TRANSPORTE TERRESTRE
49,15144079000100,4923002,SERVICO DE TRANSPORTE DE PASSAGEIROS  LOCACAO DE AUTOMOVEIS COM MOTORISTA,Transporte,TRANSPORTE TERRESTRE
49,13888951000190,4923001,SERVICO DE TAXI,Transporte,TRANSPORTE TERRESTRE
49,15144079000100,4924800,TRANSPORTE ESCOLAR,Transporte,TRANSPORTE TERRESTRE
49,15144079000100,4929901,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,16970107000100,4923001,SERVICO DE TAXI,Transporte,TRANSPORTE TERRESTRE
49,08202262000140,4929902,OUTROS TRANSPORTES RODOVIARIOS DE PASSAGEIROS NAO ESPECIFICADOS ANTERIORMENTE,Transporte,TRANSPORTE TERRESTRE
49,05969202000160,4930201,OUTRAS ATIVIDADES AUXILIARES DOS TRANSPORTES TERRESTRES NAO ESPECIFICADAS ANTERIORMENTE,Transporte,TRANSPORTE TERRESTRE
49,08202262000140,4929999,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,13320145000200,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,05969202000160,4930202,SERVICOS DE REBOQUE DE VEICULOS,Transporte,TRANSPORTE TERRESTRE
49,11584381000110,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,12640527000160,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,07196483000190,4921301,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,15371190000120,4929901,ALUGUEL DE MAQUINAS E EQUIPAMENTOS AGRICOLAS SEM OPERADOR,Transporte,TRANSPORTE TERRESTRE
49,08679162000100,4929902,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,12640527000160,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,14257917000180,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,05603958000190,4929999,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,12977413000100,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,82566472000170,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,04085863000160,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,11381301000200,4922102,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,11381301000200,4922101,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, INTERMUNICIPAL, EXCETO EM REGIAO METROPOLITANA",Transporte,TRANSPORTE TERRESTRE
49,11381301000200,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,08504629000180,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,11381301000200,4921302,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, INTERMUNICIPAL EM REGIAO METROPOLITANA",Transporte,TRANSPORTE TERRESTRE
49,03597496000110,4929901,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,13041081000110,4929901,SERVICO DE TRANSPORTE DE PASSAGEIROS  LOCACAO DE AUTOMOVEIS COM MOTORISTA,Transporte,TRANSPORTE TERRESTRE
49,64041460000140,4921302,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, INTERMUNICIPAL EM REGIAO METROPOLITANA",Transporte,TRANSPORTE TERRESTRE
49,13041081000110,4929902,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,11137374000170,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,04938441000190,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,15503583000140,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,07185510000120,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,13085738000140,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,05603958000190,4929901,SERVICO DE TRANSPORTE DE PASSAGEIROS  LOCACAO DE AUTOMOVEIS COM MOTORISTA,Transporte,TRANSPORTE TERRESTRE
49,15503583000140,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,94260718000160,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,15352897000190,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,05972661000100,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,15503583000140,4930203,TRANSPORTE RODOVIARIO DE PRODUTOS PERIGOSOS,Transporte,TRANSPORTE TERRESTRE
49,07185510000120,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,13041081000110,4930201,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,07634596000120,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,07634596000120,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,00148795000180,4930202,ALUGUEL DE MAQUINAS E EQUIPAMENTOS AGRICOLAS SEM OPERADOR,Transporte,TRANSPORTE TERRESTRE
49,13076437000150,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,11467359000190,4930202,"OBRAS DE URBANIZACAO  RUAS, PRACAS E CALCADAS",Transporte,TRANSPORTE TERRESTRE
49,00985027000180,4930202,TRANSPORTE ESCOLAR,Transporte,TRANSPORTE TERRESTRE
49,07634596000120,4929901,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,02881703000100,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,12509263000100,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,12026156000120,4930204,TRANSPORTE RODOVIARIO DE MUDANCAS,Transporte,TRANSPORTE TERRESTRE
49,07634596000120,4924800,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,13076437000150,4930204,TRANSPORTE RODOVIARIO DE MUDANCAS,Transporte,TRANSPORTE TERRESTRE
49,07634596000120,4921301,TRANSPORTE ESCOLAR,Transporte,TRANSPORTE TERRESTRE
49,07217087000100,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,01156792000150,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,01916658000100,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,00985027000180,4929999,OUTROS TRANSPORTES RODOVIARIOS DE PASSAGEIROS NAO ESPECIFICADOS ANTERIORMENTE,Transporte,TRANSPORTE TERRESTRE
49,05367599000110,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,01916658000100,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,14617605000130,4930204,OUTRAS ATIVIDADES DE SERVICOS PESSOAIS NAO ESPECIFICADAS ANTERIORMENTE,Transporte,TRANSPORTE TERRESTRE
49,90053265000140,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,05937036000110,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,07692178000190,4930202,CORRETAGEM NA COMPRA E VENDA E AVALIACAO DE IMOVEIS,Transporte,TRANSPORTE TERRESTRE
49,11532956000150,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,90053265000140,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,07692178000190,4930201,COMPRA E VENDA DE IMOVEIS PROPRIOS,Transporte,TRANSPORTE TERRESTRE
49,01688601000100,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,10143773000180,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,14384803000100,4924800,TRANSPORTE ESCOLAR,Transporte,TRANSPORTE TERRESTRE
49,10752975000120,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,15463157000120,4930202,LOCACAO DE AUTOMOVEIS SEM CONDUTOR,Transporte,TRANSPORTE TERRESTRE
49,09345040000140,4929903,"ORGANIZACAO DE EXCURSOES EM VEICULOS RODOVIARIOS PROPRIOS, MUNICIPAL",Transporte,TRANSPORTE TERRESTRE
49,10752975000120,4930203,TRANSPORTE RODOVIARIO DE PRODUTOS PERIGOSOS,Transporte,TRANSPORTE TERRESTRE
49,07200052000150,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,11580889000140,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,12365784000130,4930202,TRANSPORTE AEREO DE CARGA,Transporte,TRANSPORTE TERRESTRE
49,12365784000130,4930201,ORGANIZACAO LOGISTICA DO TRANSPORTE DE CARGA,Transporte,TRANSPORTE TERRESTRE
49,07195556000120,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",Transporte,TRANSPORTE TERRESTRE
49,11580889000140,4930201,OUTROS TRANSPORTES AQUAVIARIOS NAO ESPECIFICADOS ANTERIORMENTE,Transporte,TRANSPORTE TERRESTRE
49,93195915000180,4923002,OUTROS TRANSPORTES RODOVIARIOS DE PASSAGEIROS NAO ESPECIFICADOS ANTERIORMENTE,Transporte,TRANSPORTE TERRESTRE
49,93195915000180,4929901,SERVICO DE TRANSPORTE DE PASSAGEIROS  LOCACAO DE AUTOMOVEIS COM MOTORISTA,Transporte,TRANSPORTE TERRESTRE
49,15463157000120,4930201,CARGA E DESCARGA,Transporte,TRANSPORTE TERRESTRE
